消息序号,采集时间,NR DU小区标识,下行RLC总吞吐率(bps),上行RLC总吞吐率(bps),下行MAC总吞吐率(bps),上行MAC总吞吐率(bps),运营商索引
11139,2023-03-21 01:17:44 (546),1,1392,10136,19088,640248,0
11140,2023-03-21 01:17:45 (546),1,1392,6872,12040,383688,0
11141,2023-03-21 01:17:46 (546),1,696,10496,14648,640824,0
11142,2023-03-21 01:17:47 (546),1,1392,5288,10560,658016,0
11143,2023-03-21 01:17:48 (546),1,1392,10136,18312,621072,0
11144,2023-03-21 01:17:49 (546),1,696,5136,9080,319680,0
11145,2023-03-21 01:17:50 (547),1,1392,10688,16280,601320,0
11146,2023-03-21 01:17:51 (546),1,1392,5832,10912,627832,0
11147,2023-03-21 01:17:52 (547),1,1392,11896,17960,585696,0
11148,2023-03-21 01:17:53 (546),1,1392,5832,10560,624016,0
11149,2023-03-21 01:17:54 (546),1,1392,8584,16128,611352,0
11150,2023-03-21 01:17:55 (546),1,1392,6952,12392,402864,0
11151,2023-03-21 01:17:56 (546),1,1392,8584,14648,611352,0
11152,2023-03-21 01:17:57 (546),1,1392,5728,10912,428520,0
11153,2023-03-21 01:17:58 (546),1,1392,7928,16832,614088,0
11154,2023-03-21 01:17:59 (546),1,1392,5728,10560,489552,0
11155,2023-03-21 01:18:00 (546),1,1392,7376,18312,734152,0
11156,2023-03-21 01:18:01 (546),1,1392,5728,10560,1065528,0
11157,2023-03-21 01:18:02 (547),1,1392,8039,13520,1007568,0
11158,2023-03-21 01:18:03 (547),1,1392,4144,10560,1168680,0
11159,2023-03-21 01:18:04 (546),1,1392,8039,14648,1019376,0
11160,2023-03-21 01:18:05 (546),1,1392,4144,10560,840240,0
11161,2023-03-21 01:18:06 (546),1,1392,9432,16480,601632,0
11162,2023-03-21 01:18:07 (546),1,1392,4144,9432,569760,0
11163,2023-03-21 01:18:08 (546),1,1392,8776,16832,640896,0
11164,2023-03-21 01:18:09 (546),1,1392,4824,12288,603048,0
11165,2023-03-21 01:18:10 (546),1,1392,8360,16480,640248,0
11166,2023-03-21 01:18:11 (546),1,1392,5352,12040,559776,0
11167,2023-03-21 01:18:12 (546),1,1392,6776,15000,640824,0
11168,2023-03-21 01:18:13 (546),1,696,3568,7952,518183,0
11169,2023-03-21 01:18:14 (546),1,1392,7760,13168,563536,0
11170,2023-03-21 01:18:15 (546),1,696,3568,7952,542016,0
11171,2023-03-21 01:18:16 (546),1,1392,7760,13872,563848,0
11172,2023-03-21 01:18:17 (546),1,1392,4944,9080,579480,0
11173,2023-03-21 01:18:18 (546),1,1392,7760,13520,537360,0
11174,2023-03-21 01:18:19 (546),1,1392,3888,10560,611352,0
11175,2023-03-21 01:18:20 (546),1,1392,7760,13872,547080,0
11176,2023-03-21 01:18:21 (546),1,1392,3344,8728,556800,0
11177,2023-03-21 01:18:22 (546),1,1392,6368,13520,550320,0
11178,2023-03-21 01:18:23 (547),1,1392,3344,7952,479904,0
11179,2023-03-21 01:18:24 (546),1,1392,7024,15352,588936,0
11180,2023-03-21 01:18:25 (547),1,1392,3936,9080,540600,0
11181,2023-03-21 01:18:26 (546),1,1392,5304,12392,447696,0
11182,2023-03-21 01:18:27 (546),1,1392,3344,9080,492528,0
11183,2023-03-21 01:18:28 (546),1,1392,5304,11688,422040,0
11184,2023-03-21 01:18:29 (546),1,1392,3344,7600,454440,0
11185,2023-03-21 01:18:30 (526),1,1392,4056,10560,448536,0
11186,2023-03-21 01:18:31 (546),1,1392,3344,8528,483336,0
11187,2023-03-21 01:18:32 (546),1,1392,4712,10912,470376,0
11188,2023-03-21 01:18:33 (546),1,1392,3344,9432,524664,0
11189,2023-03-21 01:18:34 (546),1,1392,4056,10560,470112,0
11190,2023-03-21 01:18:35 (546),1,1392,3344,8728,524928,0
11191,2023-03-21 01:18:36 (546),1,1392,4712,10208,518183,0
11192,2023-03-21 01:18:37 (526),1,1392,3344,9080,496032,0
11193,2023-03-21 01:18:38 (526),1,1392,5408,10912,550320,0
11194,2023-03-21 01:18:39 (546),1,696,2648,6472,476904,0
11195,2023-03-21 01:18:40 (526),1,1392,5408,12392,582456,0
11196,2023-03-21 01:18:41 (546),1,696,1968,6472,473928,0
11197,2023-03-21 01:18:42 (546),1,1392,5408,12040,598392,0
11198,2023-03-21 01:18:43 (527),1,1392,2664,9080,506064,0
11199,2023-03-21 01:18:44 (546),1,1392,5408,13872,572736,0
11200,2023-03-21 01:18:45 (546),1,1392,2664,9080,505488,0
11201,2023-03-21 01:18:46 (546),1,1392,4056,9984,868992,0
11202,2023-03-21 01:18:47 (546),1,1392,2664,9432,508728,0
11203,2023-03-21 01:18:48 (546),1,1392,4056,10912,405840,0
11204,2023-03-21 01:18:49 (547),1,1392,1984,7248,435000,0
11205,2023-03-21 01:18:50 (546),1,1392,4056,10912,402552,0
11206,2023-03-21 01:18:51 (526),1,1392,1984,7952,686880,0
11207,2023-03-21 01:18:52 (526),1,1392,3400,9432,307032,0
11208,2023-03-21 01:18:53 (526),1,1392,1984,7952,435000,0
11209,2023-03-21 01:18:54 (546),1,1392,2704,7248,248928,0
11210,2023-03-21 01:18:55 (546),1,1392,1984,7600,435000,0
11211,2023-03-21 01:18:56 (546),1,1392,2704,7952,248928,0
11212,2023-03-21 01:18:57 (546),1,1392,1392,5768,313200,0
11213,2023-03-21 01:18:58 (526),1,1392,2704,9080,226512,0
11214,2023-03-21 01:18:59 (546),1,1392,1392,6472,326160,0
11215,2023-03-21 01:19:00 (546),1,1392,2704,7952,188472,0
11216,2023-03-21 01:19:01 (526),1,1392,1392,6472,288120,0
11217,2023-03-21 01:19:02 (546),1,1392,2704,9328,204744,0
11218,2023-03-21 01:19:03 (546),1,1392,1392,6472,274584,0
11219,2023-03-21 01:19:04 (526),1,1392,2048,6120,217056,0
11220,2023-03-21 01:19:05 (526),1,1392,1392,6120,229752,0
11221,2023-03-21 01:19:06 (546),1,1392,2048,6120,243288,0
11222,2023-03-21 01:19:07 (546),1,0,592,3512,288120,0
11223,2023-03-21 01:19:08 (546),1,1392,2048,7600,255408,0
11224,2023-03-21 01:19:09 (546),1,1392,1984,6472,268368,0
11225,2023-03-21 01:19:10 (546),1,1392,2048,7952,281064,0
11226,2023-03-21 01:19:11 (547),1,1392,1984,7600,281064,0
11227,2023-03-21 01:19:12 (546),1,1392,1392,5920,297264,0
11228,2023-03-21 01:19:13 (526),1,1392,1984,7600,319680,0
11229,2023-03-21 01:19:14 (546),1,1392,1392,6472,332376,0
11230,2023-03-21 01:19:15 (526),1,1392,1984,7600,345336,0
11231,2023-03-21 01:19:16 (546),1,1392,1392,6472,345912,0
11232,2023-03-21 01:19:17 (546),1,1392,1984,7952,357768,0
11233,2023-03-21 01:19:18 (526),1,1392,1392,6472,358032,0
11234,2023-03-21 01:19:19 (546),1,1392,1984,7952,380184,0
11235,2023-03-21 01:19:20 (546),1,1392,1392,6120,357768,0
11236,2023-03-21 01:19:21 (526),1,1392,1984,7952,412896,0
11237,2023-03-21 01:19:22 (546),1,1392,1392,5768,357768,0
11238,2023-03-21 01:19:23 (546),1,1392,1984,7600,444456,0
11239,2023-03-21 01:19:24 (546),1,1392,1392,6120,358032,0
11240,2023-03-21 01:19:25 (546),1,1392,1984,7952,473088,0
11241,2023-03-21 01:19:26 (544),1,1392,1392,6472,332376,0
11242,2023-03-21 01:19:27 (526),1,1392,1984,7600,492528,0
11243,2023-03-21 01:19:28 (526),1,1392,1392,6120,458472,0
11244,2023-03-21 01:19:29 (546),1,1392,1984,6856,486888,0
11245,2023-03-21 01:19:30 (546),1,1392,1392,6368,371304,0
11246,2023-03-21 01:19:31 (546),1,1392,1984,7248,435000,0
11247,2023-03-21 01:19:32 (546),1,1392,1392,4288,332952,0
11248,2023-03-21 01:19:33 (546),1,0,592,3512,403440,0
11249,2023-03-21 01:19:34 (546),1,1392,1392,6120,358296,0
11250,2023-03-21 01:19:35 (546),1,1392,1984,7600,383688,0
11251,2023-03-21 01:19:36 (546),1,1392,1392,6120,358032,0
11252,2023-03-21 01:19:37 (526),1,1392,1984,6120,358296,0
11253,2023-03-21 01:19:38 (526),1,1392,1392,6120,358032,0
11254,2023-03-21 01:19:39 (526),1,1392,1392,5768,358296,0
11255,2023-03-21 01:19:40 (546),1,1392,1392,6120,361272,0
11256,2023-03-21 01:19:41 (546),1,1392,1984,7248,492528,0
11257,2023-03-21 01:19:42 (546),1,1392,1392,6472,358296,0
11258,2023-03-21 01:19:43 (526),1,1392,1984,7600,521424,0
11259,2023-03-21 01:19:44 (546),1,1392,1392,6120,335352,0
11260,2023-03-21 01:19:45 (546),1,1392,1984,7600,511968,0
11261,2023-03-21 01:19:46 (546),1,1392,1392,6120,345336,0
11262,2023-03-21 01:19:47 (546),1,1392,1984,7600,499272,0
11263,2023-03-21 01:19:48 (546),1,1392,1392,6472,332640,0
11264,2023-03-21 01:19:49 (546),1,1392,1984,7248,463896,0
11265,2023-03-21 01:19:50 (547),1,1392,1392,5976,424704,0
11266,2023-03-21 01:19:51 (546),1,1392,1984,7600,413160,0
11267,2023-03-21 01:19:52 (547),1,1392,1392,6120,303480,0
11268,2023-03-21 01:19:53 (546),1,1392,1984,7600,364512,0
11269,2023-03-21 01:19:54 (547),1,1392,1392,5568,284304,0
11270,2023-03-21 01:19:55 (546),1,1392,1984,7248,313200,0
11271,2023-03-21 01:19:56 (547),1,1392,1392,6120,265128,0
11272,2023-03-21 01:19:57 (546),1,1392,1984,7952,265128,0
11273,2023-03-21 01:19:58 (546),1,1392,1392,3160,246264,0
11274,2023-03-21 01:19:59 (546),1,0,592,4992,240048,0
11275,2023-03-21 01:20:00 (547),1,1392,1392,5768,252168,0
11276,2023-03-21 01:20:01 (547),1,1392,1984,7248,268368,0
11277,2023-03-21 01:20:02 (546),1,1392,1392,6472,258648,0
11278,2023-03-21 01:20:03 (546),1,1392,1984,7248,261624,0
11279,2023-03-21 01:20:04 (546),1,1392,1392,6472,252168,0
11280,2023-03-21 01:20:05 (546),1,1392,1984,7952,268176,0
11281,2023-03-21 01:20:06 (546),1,1392,1392,5768,278352,0
11282,2023-03-21 01:20:07 (546),1,1392,1984,7248,300240,0
11283,2023-03-21 01:20:08 (546),1,1392,1392,5768,220032,0
11284,2023-03-21 01:20:09 (546),1,1392,1984,7952,351552,0
11285,2023-03-21 01:20:10 (546),1,1392,1392,5768,220032,0
11286,2023-03-21 01:20:11 (547),1,1392,1984,7952,386664,0
11287,2023-03-21 01:20:12 (546),1,1392,1392,6120,220032,0
11288,2023-03-21 01:20:13 (546),1,1392,1392,5768,220032,0
11289,2023-03-21 01:20:14 (546),1,1392,1392,5768,223272,0
11290,2023-03-21 01:20:15 (547),1,1392,1392,6120,236232,0
11291,2023-03-21 01:20:16 (546),1,1392,1392,6120,248928,0
11292,2023-03-21 01:20:17 (546),1,1392,1392,6472,261887,0
11293,2023-03-21 01:20:18 (546),1,1392,1392,6472,252168,0
11294,2023-03-21 01:20:19 (546),1,1392,1392,6472,274656,0
11295,2023-03-21 01:20:20 (546),1,1392,1392,6120,528912,0
11296,2023-03-21 01:20:21 (547),1,1392,1392,6472,342624,0
11297,2023-03-21 01:20:22 (546),1,1392,1392,6472,306720,0
11298,2023-03-21 01:20:23 (546),1,1392,1392,6120,287544,0
11299,2023-03-21 01:20:24 (546),1,1392,1392,6472,300816,0
11300,2023-03-21 01:20:25 (547),1,696,696,3160,313200,0
11301,2023-03-21 01:20:26 (546),1,1392,1392,5768,309960,0
11302,2023-03-21 01:20:27 (546),1,696,696,3512,326472,0
11303,2023-03-21 01:20:28 (546),1,1392,1392,6120,338856,0
11304,2023-03-21 01:20:29 (546),1,1392,1392,6472,351552,0
11305,2023-03-21 01:20:30 (546),1,1392,1392,6120,351552,0
11306,2023-03-21 01:20:31 (546),1,1392,1392,6120,364512,0
11307,2023-03-21 01:20:32 (546),1,1392,1928,7600,543840,0
11308,2023-03-21 01:20:33 (546),1,1392,1920,7248,534384,0
11309,2023-03-21 01:20:34 (547),1,1392,2456,8880,524928,0
11310,2023-03-21 01:20:35 (547),1,1392,2464,7248,496032,0
11311,2023-03-21 01:20:36 (547),1,1392,2456,9080,495768,0
11312,2023-03-21 01:20:37 (547),1,1392,2464,7600,447960,0
11313,2023-03-21 01:20:38 (546),1,1392,2456,9080,447696,0
11314,2023-03-21 01:20:39 (546),1,1392,2464,7600,412320,0
11315,2023-03-21 01:20:40 (547),1,1392,2456,7248,396648,0
11316,2023-03-21 01:20:41 (546),1,1392,2464,7600,570768,0
11317,2023-03-21 01:20:42 (546),1,1392,2456,6120,390168,0
11318,2023-03-21 01:20:43 (546),1,1392,2464,7600,415824,0
11319,2023-03-21 01:20:44 (546),1,1392,2456,7600,431496,0
11320,2023-03-21 01:20:45 (546),1,1392,2464,7600,438240,0
11321,2023-03-21 01:20:46 (546),1,1392,2456,7600,486048,0
11322,2023-03-21 01:20:47 (546),1,1392,2464,7600,492528,0
11323,2023-03-21 01:20:48 (546),1,1392,2456,8728,518448,0
11324,2023-03-21 01:20:49 (546),1,0,2464,4992,512856,0
11325,2023-03-21 01:20:50 (546),1,2784,2456,11936,563280,0
11326,2023-03-21 01:20:51 (546),1,696,1768,4640,476592,0
11327,2023-03-21 01:20:52 (546),1,1392,2456,9080,492528,0
11328,2023-03-21 01:20:53 (546),1,696,1768,4640,464472,0
11329,2023-03-21 01:20:54 (547),1,1392,2456,9280,563016,0
11330,2023-03-21 01:20:55 (546),1,1392,2464,7248,479832,0
11331,2023-03-21 01:20:56 (547),1,1392,2456,9080,470376,0
11332,2023-03-21 01:20:57 (546),1,1392,2464,9080,454176,0
11333,2023-03-21 01:20:58 (547),1,1392,2456,8728,444720,0
11334,2023-03-21 01:20:59 (547),1,1392,2464,7248,390240,0
11335,2023-03-21 01:21:00 (546),1,1392,2456,7600,396456,0
11336,2023-03-21 01:21:01 (546),1,1392,2464,7952,390240,0
11337,2023-03-21 01:21:02 (546),1,1392,2456,9432,381024,0
11338,2023-03-21 01:21:03 (546),1,1392,2464,7952,370992,0
11339,2023-03-21 01:21:04 (547),1,1392,1920,7600,364320,0
11340,2023-03-21 01:21:05 (546),1,1392,1936,7600,351624,0
11341,2023-03-21 01:21:06 (546),1,1392,1392,5768,329208,0
11342,2023-03-21 01:21:07 (546),1,1392,1392,6120,316512,0
11343,2023-03-21 01:21:08 (546),1,1392,1392,6120,306792,0
11344,2023-03-21 01:21:09 (547),1,1392,1392,6472,297648,0
11345,2023-03-21 01:21:10 (546),1,1392,1392,5768,287616,0
11346,2023-03-21 01:21:11 (546),1,1392,1392,6472,277896,0
11347,2023-03-21 01:21:12 (546),1,1392,1392,5768,268440,0
11348,2023-03-21 01:21:13 (546),1,1392,1392,6120,258720,0
11349,2023-03-21 01:21:14 (547),1,1392,1392,5768,249000,0
11350,2023-03-21 01:21:15 (546),1,1392,1392,6472,239616,0
11351,2023-03-21 01:21:16 (546),1,1392,1392,5568,229752,0
11352,2023-03-21 01:21:17 (547),1,696,696,3160,220608,0
11353,2023-03-21 01:21:18 (546),1,1392,1392,6120,211224,0
11354,2023-03-21 01:21:19 (546),1,696,696,3160,204744,0
11355,2023-03-21 01:21:20 (547),1,1392,1392,6472,227160,0
11356,2023-03-21 01:21:21 (546),1,1392,1392,6120,226584,0
11357,2023-03-21 01:21:22 (546),1,1392,1392,6472,226656,0
11358,2023-03-21 01:21:23 (546),1,1392,1392,6120,223344,0
11359,2023-03-21 01:21:24 (546),1,1392,1392,6120,227088,0
11360,2023-03-21 01:21:25 (546),1,1392,1392,6120,223344,0
11361,2023-03-21 01:21:26 (546),1,1392,1392,6472,229752,0
11362,2023-03-21 01:21:27 (546),1,1392,1392,6120,236040,0
11363,2023-03-21 01:21:28 (546),1,1392,1392,6120,242448,0
11364,2023-03-21 01:21:29 (546),1,1392,1392,5768,249000,0
11365,2023-03-21 01:21:30 (547),1,1392,1392,6472,262272,0
11366,2023-03-21 01:21:31 (547),1,1392,1392,5768,274656,0
11367,2023-03-21 01:21:32 (546),1,1392,1392,6120,290592,0
11368,2023-03-21 01:21:33 (546),1,1392,1392,6120,403920,0
11369,2023-03-21 01:21:34 (546),1,1392,1392,6120,303552,0
11370,2023-03-21 01:21:35 (547),1,1392,1392,5768,313008,0
11371,2023-03-21 01:21:36 (546),1,1392,1392,5768,325968,0
11372,2023-03-21 01:21:37 (547),1,1392,1392,6120,303552,0
11373,2023-03-21 01:21:38 (546),1,1392,1392,6120,313008,0
11374,2023-03-21 01:21:39 (546),1,1392,1392,5768,325968,0
11375,2023-03-21 01:21:40 (546),1,1392,1392,6120,338592,0
11376,2023-03-21 01:21:41 (547),1,1392,1392,6120,358032,0
11377,2023-03-21 01:21:42 (546),1,1392,1392,6120,329208,0
11378,2023-03-21 01:21:43 (546),1,1392,1392,5768,364248,0
11379,2023-03-21 01:21:44 (546),1,696,696,3160,342672,0
11380,2023-03-21 01:21:45 (547),1,696,696,3512,345912,0
11381,2023-03-21 01:21:46 (546),1,1392,1392,6120,365088,0
11382,2023-03-21 01:21:47 (546),1,1392,1392,6120,354792,0
11383,2023-03-21 01:21:48 (546),1,1392,1392,6120,354792,0
11384,2023-03-21 01:21:49 (546),1,1392,1392,6120,341832,0
11385,2023-03-21 01:21:50 (546),1,1392,1392,5768,354792,0
11386,2023-03-21 01:21:51 (546),1,1392,1392,5768,354792,0
11387,2023-03-21 01:21:52 (546),1,1392,1392,6120,358032,0
11388,2023-03-21 01:21:53 (546),1,1392,1392,6472,348312,0
11389,2023-03-21 01:21:54 (546),1,1392,1392,5768,367488,0
11390,2023-03-21 01:21:55 (547),1,1392,1392,6120,361008,0
11391,2023-03-21 01:21:56 (546),1,1392,1392,6120,361008,0
11392,2023-03-21 01:21:57 (547),1,1392,1392,5568,377784,0
11393,2023-03-21 01:21:58 (546),1,1392,1392,6120,373704,0
11394,2023-03-21 01:21:59 (546),1,1392,1392,6320,415560,0
11395,2023-03-21 01:22:00 (546),1,1392,1392,6120,376944,0
11396,2023-03-21 01:22:01 (547),1,1392,1392,5768,373968,0
11397,2023-03-21 01:22:02 (546),1,1392,1392,5768,373968,0
11398,2023-03-21 01:22:03 (546),1,1392,1392,6472,373704,0
11399,2023-03-21 01:22:04 (546),1,1392,1392,6120,354792,0
11400,2023-03-21 01:22:05 (546),1,1392,1392,5768,348048,0
11401,2023-03-21 01:22:06 (547),1,1392,1392,5768,348312,0
11402,2023-03-21 01:22:07 (546),1,1392,1392,6472,349464,0
11403,2023-03-21 01:22:08 (546),1,1392,1392,6472,351288,0
11404,2023-03-21 01:22:09 (547),1,0,1392,3512,365664,0
11405,2023-03-21 01:22:10 (547),1,2088,696,6368,393144,0
11406,2023-03-21 01:22:11 (546),1,696,1392,4640,345648,0
11407,2023-03-21 01:22:12 (546),1,1392,696,4640,362112,0
11408,2023-03-21 01:22:13 (547),1,1392,1392,6120,370728,0
11409,2023-03-21 01:22:14 (546),1,1392,1392,5768,383952,0
11410,2023-03-21 01:22:15 (547),1,1392,1392,6472,383952,0
11411,2023-03-21 01:22:16 (546),1,1392,1392,6120,373968,0
11412,2023-03-21 01:22:17 (546),1,1392,1392,5768,364512,0
11413,2023-03-21 01:22:18 (546),1,1392,1392,5768,354792,0
11414,2023-03-21 01:22:19 (546),1,1392,1392,5768,406896,0
11415,2023-03-21 01:22:20 (546),1,1392,1392,5768,335616,0
11416,2023-03-21 01:22:21 (546),1,1392,1392,5768,325896,0
11417,2023-03-21 01:22:22 (547),1,1392,1392,6120,316440,0
11418,2023-03-21 01:22:23 (546),1,1392,1392,6120,306720,0
11419,2023-03-21 01:22:24 (546),1,1392,1392,5768,297072,0
11420,2023-03-21 01:22:25 (547),1,1392,1392,6120,287616,0
11421,2023-03-21 01:22:26 (546),1,1392,1392,6120,278472,0
11422,2023-03-21 01:22:27 (546),1,1392,1392,6120,268440,0
11423,2023-03-21 01:22:28 (546),1,1392,1392,6120,252240,0
11424,2023-03-21 01:22:29 (546),1,1392,1392,5768,233064,0
11425,2023-03-21 01:22:30 (546),1,1392,1392,5768,236040,0
11426,2023-03-21 01:22:31 (546),1,1392,1392,6120,226584,0
11427,2023-03-21 01:22:32 (546),1,1392,1392,6120,216864,0
11428,2023-03-21 01:22:33 (547),1,1392,1392,6120,207144,0
11429,2023-03-21 01:22:34 (547),1,1392,1392,5768,197688,0
11430,2023-03-21 01:22:35 (546),1,1392,1392,6120,187968,0
11431,2023-03-21 01:22:36 (546),1,1392,1392,5768,184728,0
11432,2023-03-21 01:22:37 (546),1,696,696,3160,185232,0
11433,2023-03-21 01:22:38 (546),1,1392,1392,5568,184728,0
11434,2023-03-21 01:22:39 (546),1,696,696,3512,199032,0
11435,2023-03-21 01:22:40 (546),1,1392,1392,6368,233304,0
11436,2023-03-21 01:22:41 (546),1,1392,1392,6120,197616,0
11437,2023-03-21 01:22:42 (546),1,1392,1392,6120,207912,0
11438,2023-03-21 01:22:43 (547),1,1392,1976,7248,386928,0
11439,2023-03-21 01:22:44 (546),1,1392,1392,6120,223344,0
11440,2023-03-21 01:22:45 (547),1,1392,1976,7600,399960,0
11441,2023-03-21 01:22:46 (546),1,1392,1392,5768,245760,0
11442,2023-03-21 01:22:47 (546),1,1392,1976,7248,425616,0
11443,2023-03-21 01:22:48 (546),1,1392,1392,5768,258720,0
11444,2023-03-21 01:22:49 (547),1,1392,1976,7248,438312,0
11445,2023-03-21 01:22:50 (547),1,1392,1392,6120,284304,0
11446,2023-03-21 01:22:51 (547),1,1392,1976,7248,431760,0
11447,2023-03-21 01:22:52 (546),1,1392,1392,5768,309960,0
11448,2023-03-21 01:22:53 (547),1,1392,1976,7248,396648,0
11449,2023-03-21 01:22:54 (546),1,1392,1392,6120,329136,0
11450,2023-03-21 01:22:55 (547),1,1392,1976,7248,370992,0
11451,2023-03-21 01:22:56 (546),1,1392,1392,6120,348312,0
11452,2023-03-21 01:22:57 (544),1,1392,1976,7248,341832,0
11453,2023-03-21 01:22:58 (547),1,1392,1392,6120,348312,0
11454,2023-03-21 01:22:59 (547),1,1392,1976,7248,348312,0
11455,2023-03-21 01:23:00 (547),1,1392,1392,6472,349152,0
11456,2023-03-21 01:23:01 (546),1,1392,1976,7600,364512,0
11457,2023-03-21 01:23:02 (547),1,1392,1392,6120,351552,0
11458,2023-03-21 01:23:03 (546),1,1392,1976,7456,496032,0
11459,2023-03-21 01:23:04 (546),1,696,696,3160,348312,0
11460,2023-03-21 01:23:05 (546),1,1392,1976,7952,403440,0
11461,2023-03-21 01:23:06 (546),1,696,696,3512,393408,0
11462,2023-03-21 01:23:07 (547),1,1392,1976,7952,396960,0
11463,2023-03-21 01:23:08 (546),1,1392,1392,6120,380712,0
11464,2023-03-21 01:23:09 (546),1,1392,1976,7600,364512,0
11465,2023-03-21 01:23:10 (547),1,1392,1392,6120,364512,0
11466,2023-03-21 01:23:11 (546),1,1392,1976,7248,390168,0
11467,2023-03-21 01:23:12 (546),1,1392,1984,7248,386928,0
11468,2023-03-21 01:23:13 (547),1,1392,1976,7600,425280,0
11469,2023-03-21 01:23:14 (546),1,1392,1984,7952,425544,0
11470,2023-03-21 01:23:15 (546),1,1392,1392,6472,361272,0
11471,2023-03-21 01:23:16 (546),1,1392,1984,7600,489552,0
11472,2023-03-21 01:23:17 (547),1,1392,1392,6120,348576,0
11473,2023-03-21 01:23:18 (546),1,1392,1984,7600,531984,0
11474,2023-03-21 01:23:19 (547),1,1392,1392,5216,377208,0
11475,2023-03-21 01:23:20 (546),1,1392,1984,7600,515207,0
11476,2023-03-21 01:23:21 (546),1,1392,1392,6472,396384,0
11477,2023-03-21 01:23:22 (546),1,1392,1984,7600,482808,0
11478,2023-03-21 01:23:23 (547),1,1392,1392,5768,380448,0
11479,2023-03-21 01:23:24 (546),1,1392,1984,7600,431496,0
11480,2023-03-21 01:23:25 (547),1,1392,1976,7248,361272,0
11481,2023-03-21 01:23:26 (547),1,1392,1984,7248,393144,0
11482,2023-03-21 01:23:27 (546),1,1392,1976,7248,386664,0
11483,2023-03-21 01:23:28 (547),1,1392,1984,7600,367488,0
11484,2023-03-21 01:23:29 (546),1,696,1976,6120,445032,0
11485,2023-03-21 01:23:30 (546),1,1392,1288,6120,384264,0
11486,2023-03-21 01:23:31 (546),1,1392,1976,7600,476592,0
11487,2023-03-21 01:23:32 (546),1,1392,1984,7248,364248,0
11488,2023-03-21 01:23:33 (546),1,696,1280,4640,509304,0
11489,2023-03-21 01:23:34 (546),1,1392,1984,7952,387504,0
11490,2023-03-21 01:23:35 (547),1,1392,1976,7600,486048,0
11491,2023-03-21 01:23:36 (546),1,1392,1984,7248,393408,0
11492,2023-03-21 01:23:37 (546),1,1392,1976,7952,466872,0
11493,2023-03-21 01:23:38 (546),1,1392,1984,7600,374232,0
11494,2023-03-21 01:23:39 (547),1,1392,1976,7248,447696,0
11495,2023-03-21 01:23:40 (546),1,1392,1984,7952,367752,0
11496,2023-03-21 01:23:41 (547),1,1392,1976,7248,428520,0
11497,2023-03-21 01:23:42 (546),1,1392,1984,7248,399888,0
11498,2023-03-21 01:23:43 (546),1,1392,1976,7248,725136,0
11499,2023-03-21 01:23:44 (546),1,1392,1392,6120,507024,0
11500,2023-03-21 01:23:45 (546),1,1392,1976,7600,341832,0
11501,2023-03-21 01:23:46 (547),1,1392,1392,6120,290784,0
11502,2023-03-21 01:23:47 (546),1,1392,1976,7600,290520,0
11503,2023-03-21 01:23:48 (547),1,1392,1392,6120,277824,0
